,Unnamed: 0,NAME,r ankle_X,r ankle_Y,r knee_X,r knee_Y,r hip_X,r hip_Y,l hip_X,l hip_Y,l knee_X,l knee_Y,l ankle_X,l ankle_Y,pelvis_X,pelvis_Y,thorax_X,thorax_Y,upper neck_X,upper neck_Y,head top_X,head top_Y,r wrist_X,r wrist_Y,r elbow_X,r elbow_Y,r shoulder_X,r shoulder_Y,l shoulder_X,l shoulder_Y,l elbow_X,l elbow_Y,l wrist_X,l wrist_Y,Scale,Activity,Category
0,0,017436643.jpg,70,431,44,347,66,243,129,243,128,354,176,410,98,243,89,97,73.94639999999998,74.641,36.05360000000002,18.358999999999995,24,209,20,153,37,88,140,105,145,181,97,216,2.0354773395938364,"shoveling snow, by hand",lawn and garden
0,0,069093774.jpg,110,444,107,346,49,207,47,199,81,336,58,436,48,203,54,77,63.05029999999999,69.342,122.9497,18.658,100,176,34,177,48,89,59,65,87,136,112,217,2.3539583683659315,"shoveling snow, by hand",lawn and garden
0,0,038673535.jpg,43,425,58,336,59,203,141,200,135,334,141,429,100,202,91,85,96.0272,64.0869,110.9728,1.9131,100,149,42,170,42,85,140,84,164,154,165,221,1.9183492904056858,"shoveling snow, by hand",lawn and garden
0,0,093672999.jpg,25,424,65,338,78,198,156,198,153,330,156,432,117,198,121,85,122.14510000000001,68.4773,126.85489999999999,0.52273,54,190,20,142,73,87,168,83,212,141,179,185,2.0435263639111683,"shoveling snow, by hand",lawn and garden
0,0,013752094.jpg,42,322,45,256,43,177,85,175,99,265,83,319,64,176,85,66,84.19920000000002,69.6035,95.80079999999998,17.396500000000003,25,169,16,128,51,66,118,66,126,119,134,153,1.6044139116823937,"shoveling snow, by hand",lawn and garden
0,0,034106635.jpg,-1,-1,113,550,62,383,206,402,202,551,-1,-1,134,393,181,174,186.11580000000004,160.00400000000002,228.88419999999996,42.99600000000001,72,310,42,247,96,176,266,172,298,265,298,310,3.737378760575384,"shoveling snow, by hand",lawn and garden
0,0,011347352.jpg,144,328,130,247,139,195,68,197,77,275,78,341,104,196,95,70,81.42409999999995,59.3595,34.57590000000005,22.640500000000003,152,146,162,118,126,66,64,74,45,146,22,195,1.785703222822874,"shoveling snow, by hand",lawn and garden
0,0,052965058.jpg,-1,-1,34,373,194,275,392,320,327,431,-1,-1,293,298,422,152,418.0,165.0,460.0,14.0,115,126,244,125,325,111,518,192,396,240,207,232,4.686149805543993,"fishing, general",fishing and hunting
0,0,024185229.jpg,-1,-1,-1,-1,165,530,462,507,-1,-1,-1,-1,314,519,263,205,245.71950000000004,157.1464,189.28049999999996,0.8536000000000001,147,496,36,395,78,228,448,181,545,319,521,417,4.985129887976841,"fishing, general",fishing and hunting
0,0,009310277.jpg,-1,-1,507,503,170,343,195,322,393,491,352,634,183,333,381,80,351.1799,86.5232,506.8201,52.4768,481,292,372,196,400,76,362,83,312,293,432,344,4.779616721035276,"fishing, general",fishing and hunting
0,0,089721576.jpg,-1,-1,-1,-1,38,385,190,301,-1,-1,-1,-1,114,343,544,196,578.9134,156.8289,755.0866,-40.828900000000004,592,594,265,487,440,227,647,165,657,374,711,530,7.943238634209599,"fishing, general",fishing and hunting
0,0,090041806.jpg,-1,-1,-1,-1,646,443,318,499,-1,-1,-1,-1,461,473,348,206,346.0,189.0,331.0,13.0,772,50,745,249,507,145,189,267,88,344,1,362,5.2898635143073385,"fishing, general",fishing and hunting
0,0,063310146.jpg,-1,-1,-1,-1,209,410,369,431,-1,-1,-1,-1,289,421,438,182,442.9651,174.15519999999998,533.0349000000001,31.844799999999992,126,275,207,226,299,159,577,205,410,309,204,346,5.052555788905254,"fishing, general",fishing and hunting
0,0,010147154.jpg,-1,-1,-1,-1,98,354,210,355,-1,-1,-1,-1,154,355,174,132,169.3571,97.481,155.6429,-4.480999999999998,30,188,19,233,104,129,243,135,256,251,213,239,3.0864037325016316,ironing,home activities
0,0,066350177.jpg,-1,-1,108,441,98,319,204,320,190,435,-1,-1,151,320,100,151,84.69630000000001,128.591,31.303699999999992,50.40899999999999,70,293,20,283,55,193,145,109,255,96,284,13,2.8402253431726154,ironing,home activities
0,0,000506158.jpg,-1,-1,-1,-1,264,316,386,310,-1,-1,-1,-1,325,313,309,129,309.0,113.98070000000001,309.0,6.019300000000001,71,277,195,208,241,140,377,118,417,229,491,293,3.2388442383047686,ironing,home activities
0,0,016080805.jpg,-1,-1,-1,-1,100,310,192,303,-1,-1,-1,-1,146,307,123,125,123.0,101.3622,123.0,-1.3622000000000014,31,200,15,250,60,134,185,115,221,210,280,251,3.081734576500708,ironing,home activities
0,0,054873379.jpg,-1,-1,66,425,67,294,140,288,150,426,-1,-1,104,291,90,133,94.0,108.0,114.0,1.0,128,298,27,267,29,148,150,118,213,164,300,157,3.2619699569431964,ironing,home activities
0,0,069189520.jpg,-1,-1,-1,-1,75,331,178,333,-1,-1,-1,-1,127,332,133,131,133.3786,126.8015,143.6214,13.198500000000003,15,289,33,231,67,133,199,129,224,252,163,304,3.4219152531878985,ironing,home activities
0,0,065196126.jpg,-1,-1,43,388,58,279,155,298,161,394,-1,-1,107,289,146,129,147.17469999999997,126.9443,204.82529999999997,26.0557,111,251,35,198,83,108,208,150,205,232,230,282,3.4859535280895533,ironing,home activities
0,0,022426931.jpg,-1,-1,81,398,66,270,153,264,155,391,-1,-1,108,266,132,115,134.0,107.0,160.0,18.0,27,241,36,188,84,110,180,119,183,215,147,257,2.7704151313476477,ironing,home activities
0,0,071217922.jpg,-1,-1,79,410,74,277,145,281,138,401,-1,-1,110,279,111,114,110.41680000000002,97.5249,107.58319999999998,17.475099999999998,28,255,22,202,60,114,161,113,186,195,190,245,2.402998127340094,ironing,home activities
0,0,023724909.jpg,-1,-1,113,411,104,272,199,272,195,415,-1,-1,152,272,134,113,129.37990000000002,107.34559999999999,71.62010000000001,36.654399999999995,13,262,55,187,83,123,184,102,245,175,192,246,2.7386303145915845,ironing,home activities
0,0,032539970.jpg,-1,-1,35,382,35,244,138,232,117,382,-1,-1,87,238,124,99,121.9615,110.91730000000001,139.0385,11.082700000000003,56,215,4,163,68,88,180,109,206,202,173,255,3.038536489825323,ironing,home activities
0,0,074649141.jpg,-1,-1,165,379,147,243,231,245,235,372,-1,-1,189,244,205,89,205.6705,84.89320000000001,220.3295,-4.8932,53,206,104,155,148,86,261,91,286,168,338,226,2.7292548433592634,ironing,home activities
0,0,064963290.jpg,-1,-1,152,379,138,245,206,243,220,359,-1,-1,172,244,170,94,170.58550000000002,99.6599,160.41449999999998,1.3400999999999996,43,223,86,171,113,100,226,88,275,162,325,233,2.965335731413898,ironing,home activities
0,0,084922341.jpg,69,738,112,568,93,368,93,368,174,577,188,753,93,368,100,147,96.0,129.0,73.0,-9.0,285,276,148,259,79,162,121,131,195,170,318,203,4.186813585532558,ballroom,dancing
0,0,065761289.jpg,255,682,268,533,283,352,381,354,369,548,357,723,332,353,330,164,325.30960000000005,134.85270000000003,306.69039999999995,19.1473,74,216,187,209,264,165,396,163,428,250,433,303,3.515815694828158,ballroom,dancing
0,0,056830860.jpg,147,724,113,578,161,376,245,374,255,556,298,732,203,375,193,183,179.19230000000005,146.4501,138.80769999999995,39.54990000000001,101,316,142,291,146,188,240,178,228,300,90,305,3.4282216964484657,ballroom,dancing
0,0,009367477.jpg,78,493,92,363,96,251,154,250,140,378,129,494,125,251,136,120,134.70550000000003,110.86219999999997,120.29449999999997,9.137799999999999,-36,165,33,186,88,125,184,115,227,157,322,201,3.0822018103946407,ballroom,dancing
0,0,036771580.jpg,167,485,144,361,117,245,175,243,141,361,159,486,146,244,132,108,129.6846,99.58749999999998,104.31540000000001,7.412499999999994,131,203,97,172,83,110,180,105,224,171,213,199,2.8680753128186853,ballroom,dancing
0,0,026520237.jpg,93,224,110,179,81,119,41,121,36,181,28,231,61,120,50,56,50.95670000000001,46.911,55.04329999999999,8.088999999999999,85,85,106,94,77,55,23,56,4,91,16,116,1.1710917982805618,ballroom,dancing
0,0,097301055.jpg,167,135,101,131,51,126,61,126,97,182,62,227,56,126,73,66,73.25019999999995,58.242999999999995,74.74980000000005,11.757000000000005,155,79,118,77,73,68,72,64,120,83,149,88,1.3953064179598689,ballroom,dancing
0,0,079481130.jpg,86,296,84,204,90,145,102,150,97,201,85,292,96,148,74,66,70.30000000000001,61.900000000000006,40.69999999999999,29.099999999999994,122,88,94,87,78,75,69,57,100,17,148,46,1.3254433220624715,ballroom,dancing
0,0,057690388.jpg,114,572,131,429,123,256,247,257,243,430,218,577,185,257,181,143,185.98940000000005,154.1015,136.01059999999995,42.8985,38,368,63,264,92,147,269,138,284,241,260,338,3.657540156990761,"therapeutic exercise ball, Fitball exercise",conditioning exercise
0,0,049251769.jpg,158,485,137,207,426,186,460,317,38,385,-1,-1,443,252,873,200,929.9646,209.25670000000002,1136.0354,242.74329999999998,958,183,940,248,849,150,897,250,1075,425,1024,296,6.263218342034707,"therapeutic exercise ball, Fitball exercise",conditioning exercise
0,0,019524299.jpg,138,202,192,4,322,129,317,204,160,59,108,269,320,167,561,135,597.3781,126.916,731.6219000000001,97.084,637,107,567,84,548,111,573,159,661,229,666,166,4.125557416883201,"therapeutic exercise ball, Fitball exercise",conditioning exercise
0,0,072245212.jpg,37,384,41,284,120,225,163,231,102,318,141,434,142,228,164,101,163.51329999999996,91.9153,158.48670000000004,-1.915300000000002,71,193,101,153,119,96,209,105,210,172,207,216,2.8189529971249963,"therapeutic exercise ball, Fitball exercise",conditioning exercise
0,0,094045858.jpg,-1,-1,-1,-1,412,360,266,389,89,440,72,619,339,375,312,160,308.29510000000005,141.105,285.70489999999995,25.894999999999996,466,361,449,283,376,158,247,162,190,269,51,309,3.5221175448868833,"therapeutic exercise ball, Fitball exercise",conditioning exercise
0,0,016949275.jpg,-1,-1,1099,80,770,346,747,272,1084,54,-1,-1,759,309,359,379,285.4581,379.2125,86.5419,379.7875,886,496,644,493,345,427,373,331,629,361,840,379,5.9675120443950505,"therapeutic exercise ball, Fitball exercise",conditioning exercise
0,0,055680126.jpg,-1,-1,-1,-1,96,186,86,218,-1,-1,-1,-1,91,202,514,180,666.4586,129.9957,922.5414,46.0043,-1,-1,184,189,512,155,516,204,174,288,-1,-1,8.085150833472433,"therapeutic exercise ball, Fitball exercise",conditioning exercise
0,0,093615477.jpg,75,531,111,342,266,318,340,354,155,399,103,580,303,336,318,166,311.49480000000005,138.5511,283.50519999999995,20.448899999999995,168,304,250,270,260,159,375,172,353,327,234,365,3.6412041964163446,"therapeutic exercise ball, Fitball exercise",conditioning exercise
0,0,069602980.jpg,66,487,117,348,263,331,334,375,174,409,-1,-1,299,353,330,175,322.4271,134.4749,300.5729,17.525099999999995,271,331,273,264,279,160,381,190,391,333,387,453,3.5692284880629312,"therapeutic exercise ball, Fitball exercise",conditioning exercise
0,0,057006117.jpg,91,566,72,384,237,384,339,410,143,370,46,566,288,397,298,185,296.3954,175.737,277.6046,67.263,116,34,148,135,238,163,358,206,409,356,418,475,3.302682546052526,"therapeutic exercise ball, Fitball exercise",conditioning exercise
0,0,061500723.jpg,287,205,263,156,238,43,252,85,315,179,373,281,245,64,109,192,116.55329999999998,190.0188,40.44669999999999,209.9812,28,283,71,231,92,176,126,208,99,293,64,368,2.3604338584251843,"therapeutic exercise ball, Fitball exercise",conditioning exercise
0,0,099005385.jpg,417,205,370,179,260,107,288,121,391,198,513,231,274,114,105,93,94.21289999999999,76.2801,35.787099999999995,-14.280100000000004,48,254,75,174,95,87,115,98,95,225,76,331,3.2331483108573913,"therapeutic exercise ball, Fitball exercise",conditioning exercise
0,0,014008402.jpg,25,339,153,275,274,192,308,245,232,362,158,330,291,219,378,147,377.7897,147.5332,406.2103,75.4668,382,-29,370,39,353,121,402,172,399,221,434,239,2.3240378654402343,"therapeutic exercise ball, Fitball exercise",conditioning exercise
0,0,051832965.jpg,42,366,129,301,207,242,279,237,379,259,513,285,243,240,251,99,252.7362,90.7324,270.2638,7.267600000000002,-1,-1,162,27,209,100,292,97,360,45,-1,-1,2.5585620961782416,"therapeutic exercise ball, Fitball exercise",conditioning exercise
0,0,087737307.jpg,10,296,116,223,196,157,258,165,375,182,493,202,227,161,331,61,330.4929,61.86439999999999,375.5071,-14.864400000000003,487,105,417,106,332,57,329,64,420,79,488,63,2.668752517563215,"therapeutic exercise ball, Fitball exercise",conditioning exercise
0,0,074076862.jpg,-1,-1,-1,-1,52,319,142,316,-1,-1,-1,-1,97,318,105,139,105.0,104.0,105.0,15.0,6,346,24,238,41,136,169,142,179,250,187,355,2.6897137394154047,"standing, arts and crafts, sand painting, carving, weaving",miscellaneous
0,0,069701574.jpg,-1,-1,60,431,35,275,151,274,129,434,-1,-1,93,275,102,117,101.66640000000001,94.81559999999999,100.33359999999999,6.184399999999997,38,154,10,228,39,112,164,121,169,231,159,150,2.6592389888838497,"standing, arts and crafts, sand painting, carving, weaving",miscellaneous
0,0,070248408.jpg,-1,-1,-1,-1,145,875,404,857,-1,-1,-1,-1,275,866,242,377,245.2659000000001,275.9898,252.7340999999999,45.0102,45,730,31,656,58,373,426,380,478,665,420,708,6.9330097360381675,"standing, arts and crafts, sand painting, carving, weaving",miscellaneous
0,0,035949115.jpg,-1,-1,-1,-1,134,769,438,760,-1,-1,-1,-1,286,765,287,334,282.5488,275.8373,261.4512,0.16270000000000095,186,669,32,611,104,329,469,338,511,650,443,682,8.294422222192452,"standing, arts and crafts, sand painting, carving, weaving",miscellaneous
0,0,029359184.jpg,-1,-1,-1,-1,281,701,263,752,-1,-1,-1,-1,272,727,240,279,221.62760000000003,244.73800000000006,110.37239999999997,37.262,255,811,297,543,232,231,247,327,213,592,39,828,7.062690705389838,"volleyball, indoor",sports
0,0,050151629.jpg,-1,-1,143,699,165,534,153,325,141,454,95,539,159,430,217,225,214.1101,245.13,248.8899,2.8700000000000045,292,401,240,609,209,294,225,155,189,234,131,342,7.342313531850842,rock climbing,sports
0,0,070196688.jpg,95,244,77,285,86,186,153,183,141,295,129,236,120,185,124,43,115.6257,14.675299999999993,98.3743,-43.67529999999999,56,188,55,118,75,49,172,37,193,113,198,180,1.8254204995014165,"gymnastics, general",sports
0,0,079579267.jpg,132,211,155,261,127,195,194,193,208,254,180,225,161,194,161,93,158.47199999999998,79.46770000000001,146.52800000000002,15.532300000000006,43,198,93,163,115,102,207,84,225,149,207,197,1.9512457559210732,"gymnastics, general",sports
0,0,046559802.jpg,24,155,53,114,43,71,22,68,35,112,18,142,33,70,72,30,69.86199999999997,33.018399999999986,91.13800000000003,2.9816000000000145,92,75,82,59,82,34,62,25,46,45,42,65,1.1042608387514246,basketball,sports
0,0,028654125.jpg,50,220,46,150,80,107,126,100,150,158,183,186,103,104,68,48,63.37900000000002,40.79669999999999,38.62099999999998,2.203300000000013,7,95,34,95,38,51,97,45,109,91,42,95,1.3755580685670816,basketball,sports
0,0,059083326.jpg,-1,-1,236,359,209,215,109,222,95,356,-1,-1,159,219,179,84,181.99790000000002,68.178,194.00209999999998,4.822000000000003,249,236,237,146,250,86,107,81,44,157,13,245,1.9344952830131168,basketball,sports
0,0,003050025.jpg,25,226,12,158,55,131,104,141,103,220,104,188,80,136,95,54,95.31970000000001,51.5334,101.68029999999999,2.4665999999999997,28,122,38,105,63,50,127,57,141,105,150,115,1.4843180252223578,"fishing, general",fishing and hunting
0,0,003734819.jpg,85,363,84,341,57,230,108,223,112,321,113,347,83,227,74,95,84.40890000000002,74.1823,112.59109999999998,17.817700000000002,58,199,21,158,39,92,108,98,115,152,146,154,1.8905237369575656,"fishing, general",fishing and hunting
0,0,076999355.jpg,15,292,31,227,51,145,99,151,83,228,80,285,75,148,88,58,87.31630000000001,52.5308,80.68369999999999,-0.5307999999999993,61,98,25,96,53,55,122,60,135,102,106,103,1.6042343968385666,"hunting, bow and arrow, or crossbow",fishing and hunting
0,0,021582103.jpg,61,370,73,292,84,190,146,191,143,286,149,361,115,191,109,79,108.66890000000001,70.28039999999999,106.33109999999999,8.7196,28,174,58,135,68,82,150,75,171,125,169,157,1.8481558375851317,"hunting, bow and arrow, or crossbow",fishing and hunting
0,0,062289048.jpg,33,377,62,306,70,203,140,202,145,296,144,371,105,203,112,82,112.07619999999997,83.7267,108.92380000000003,12.273299999999999,87,209,66,158,61,83,162,80,166,141,112,118,2.1456859043205743,"hunting, bow and arrow, or crossbow",fishing and hunting
0,0,008534746.jpg,64,326,47,270,40,189,99,189,107,269,113,330,70,189,79,76,76.53070000000002,55.3475,70.46929999999998,4.652500000000003,13,176,25,128,40,79,118,73,127,130,132,178,1.5316814290184495,"hunting, bow and arrow, or crossbow",fishing and hunting
0,0,005168172.jpg,9,281,29,226,18,146,69,150,60,221,47,279,44,148,42,66,40.36930000000001,54.748400000000004,33.63069999999999,8.251599999999996,65,94,22,101,13,66,70,65,81,110,113,123,1.409476498562498,"hunting, bow and arrow, or crossbow",fishing and hunting
0,0,053135463.jpg,-1,-1,52,271,143,235,237,251,130,299,-1,-1,190,243,197,96,191.5455,80.2107,164.4545,1.7892999999999972,127,225,142,176,147,92,247,99,255,211,162,238,2.489067295193121,"hunting, bow and arrow, or crossbow",fishing and hunting
0,0,054063512.jpg,-1,-1,-1,-1,105,405,241,374,-1,-1,-1,-1,173,390,145,167,148.144,141.0994,162.856,19.900599999999997,204,417,60,376,58,193,231,141,284,284,323,383,3.662654774886654,"hunting, bow and arrow, or crossbow",fishing and hunting
0,0,063742990.jpg,-1,-1,69,540,80,351,167,350,200,539,-1,-1,124,351,125,151,125.41139999999996,118.7045,126.58860000000004,26.295500000000004,135,266,41,244,51,153,198,148,229,242,264,227,2.772493462571192,"hunting, bow and arrow, or crossbow",fishing and hunting
0,0,072609133.jpg,-1,-1,188,557,187,394,322,393,330,558,-1,-1,255,394,255,122,255.0,65.0,255.0,-54.0,41,167,105,230,155,118,355,126,376,242,429,293,3.5682600802071582,"hunting, bow and arrow, or crossbow",fishing and hunting
0,0,097585208.jpg,92,698,53,581,53,372,235,397,193,593,187,692,144,385,135,147,134.6567,136.4951,130.3433,4.504899999999999,96,339,3,285,32,150,237,144,292,264,216,343,3.9618177646126034,"hunting, bow and arrow, or crossbow",fishing and hunting
0,0,051630035.jpg,48,556,60,446,57,303,116,297,160,402,168,517,87,300,84,137,90.60739999999998,124.65180000000001,138.39260000000002,35.348200000000006,29,306,17,224,41,139,127,134,125,204,175,228,3.038536489825323,"hunting, bow and arrow, or crossbow",fishing and hunting
0,0,079518619.jpg,-1,-1,73,352,62,245,139,237,152,347,-1,-1,101,241,96,100,90.1046,73.79839999999999,74.8954,6.201599999999999,31,232,30,176,47,103,144,97,168,173,134,196,2.0785995285287644,laying crushed rock,lawn and garden
0,0,027083225.jpg,-1,-1,-1,-1,248,285,336,223,-1,-1,-1,-1,292,254,162,112,150.6262,98.2062,79.37379999999999,11.793800000000005,54,307,97,226,114,149,210,75,319,121,355,211,3.36,laying crushed rock,lawn and garden
